alias,dateCreate,productId,shopId,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD
pelindung-kipas-mesin-beat-fi-2012-cover-tutup-pengaman-kipas,2021-02-25T21:20:24+07:00,1629253135,8474422,pspsurabaya,1,40,425,GRAM,NEW,ACTIVE,https://www.tokopedia.com/pspsurabaya/pelindung-kipas-mesin-beat-fi-2012-cover-tutup-pengaman-kipas,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",74,0,126,78,100+,1785,46,2,5.0,Pelindung Kipas Mesin BEAT FI 2012 - Cover Tutup Pengaman Kipas,24650,IDR,True,40,False,True
diskon-rokok-import-winston-eropa,2023-08-27T02:14:18+07:00,11374214069,16080517,bakaranshop,1,3,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-rokok-import-winston-eropa,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,150,0,0,0.0,Diskon Rokok Import Winston Eropa,859000,IDR,True,3,False,False
cover-kover-tutup-radiator-variasi-jupiter-mx-new-bisa-untuk-mx-old-silver,2022-12-09T16:30:31+07:00,7175304007,9912705,Racing_hell66,1,50,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/allstore4/cover-kover-tutup-radiator-variasi-jupiter-mx-new-bisa-untuk-mx-old-silver,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",4,0,4,4,4,196,4,0,4.8,COVER KOVER TUTUP RADIATOR VARIASI JUPITER MX NEW BISA UNTUK MX OLD - silver,28000,IDR,True,50,True,False
ram-kipas-6cm-jaring-pelindung-kipas-stainles-anti-karat-6x6cm-rm102,2023-02-24T17:48:34+07:00,8153776432,277931,Eplus-Store-Klaten,1,42,50,GRAM,NEW,ACTIVE,https://www.tokopedia.com/eplusstore/ram-kipas-6cm-jaring-pelindung-kipas-stainles-anti-karat-6x6cm-rm102,False,0,False,False,False,10879160,Accessories,https://www.tokopedia.com/eplusstore/etalase/accessories,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",38,0,74,39,70+,466,23,0,4.9,Ram kipas 6cm jaring pelindung kipas stainles anti karat 6x6cm RM102,4000,IDR,True,42,False,True
kipas-tari-warna-kipas-menari-kipas-rumbai-kipas-menari-kipas-rumbai-merah,2022-11-24T21:48:23+07:00,7050672799,14575203,Daily-Mall,1,630,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/daily-mall/kipas-tari-warna-kipas-menari-kipas-rumbai-kipas-menari-kipas-rumbai-merah,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",19,0,75,19,70+,1194,7,1,5.0,Kipas Tari Warna Kipas Menari Kipas Rumbai Kipas Menari Kipas Rumbai - Merah,29900,IDR,True,630,True,False
spesial-rokok-lama-comodore,2023-08-27T02:14:58+07:00,11374225312,16080517,bakaranshop,1,1,50,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-rokok-lama-comodore,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,16,0,0,0.0,Spesial Rokok Lama Comodore,241000,IDR,True,1,False,False
terjangkau-rokok-herbal-sin-krakatau-perbungkus,2023-08-27T02:18:33+07:00,11374288175,16080517,bakaranshop,1,9995,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-rokok-herbal-sin-krakatau-perbungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,139,0,0,0.0,Terjangkau Rokok Herbal Sin Krakatau Perbungkus,133000,IDR,True,9995,False,False
sarung-pelindung-kipas-angin-penutup-kipas-angin-fan-cover-x413,2018-04-25T03:41:16+07:00,283068636,443689,HARIKU Shop,1,99988,10,GRAM,NEW,ACTIVE,https://www.tokopedia.com/hariku/sarung-pelindung-kipas-angin-penutup-kipas-angin-fan-cover-x413,False,0,False,False,False,7485354,Rumah Tangga,https://www.tokopedia.com/hariku/etalase/rumah-tangga,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1031,9,3148,1041,3 rb+,23291,348,109,4.5,Sarung Pelindung Kipas Angin / Penutup Kipas Angin / Fan Cover - X413,4980,IDR,True,99988,False,True
raja-sarung-pembungkus-kipas-penutup-pelindung-kipas-angin-pink,2020-04-23T22:44:23+07:00,800293379,7340837,Raja_pedia,1,69,15,GRAM,NEW,ACTIVE,https://www.tokopedia.com/rajapedia/raja-sarung-pembungkus-kipas-penutup-pelindung-kipas-angin-pink,False,0,False,False,False,22295846,BOTOL MINUM DAN PERLENGKAPAN RUMAH TANGGA,https://www.tokopedia.com/rajapedia/etalase/botol-minum-dan-perlengkapan-rumah-tangga,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",171,0,1570,175,1 rb+,11654,50,0,4.6,Raja - Sarung Pembungkus Kipas / Penutup & Pelindung Kipas Angin - Pink,2800,IDR,True,69,True,False
tutup-kipas-magnet-cover-fan-piaggio-zip-liberty-100,2022-10-13T01:47:25+07:00,6739211184,6769656,melodiscooter,1,4,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/melodiscooter/tutup-kipas-magnet-cover-fan-piaggio-zip-liberty-100,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",16,0,21,16,21,571,12,0,5.0,Tutup kipas magnet / Cover Fan Piaggio Zip Liberty 100,600000,IDR,True,4,False,False
kayu-rangka-kipas,2022-09-13T20:30:18+07:00,6123719593,13326331,Syariahshop15,1,5000,1000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/syariahshop15/kayu-rangka-kipas,False,0,False,False,False,31274421,Laris,https://www.tokopedia.com/syariahshop15/etalase/laris,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,65,0,1,0.0,kayu Rangka kipas,132000,IDR,True,5000,False,False
miliki-caesar-cigar-x-everybody-cigar,2023-08-27T02:21:10+07:00,11374335450,16080517,bakaranshop,1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-caesar-cigar-x-everybody-cigar,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Miliki Caesar Cigar X Everybody Cigar,1138000,IDR,True,6,False,False
housing-cover-dinamo-kipas-angin-umum-boshing-atau-as-ukuran-8mm,2021-08-12T01:24:38+07:00,2065394929,6387688,Hawna Part,1,10,190,GRAM,NEW,ACTIVE,https://www.tokopedia.com/hawnapart/housing-cover-dinamo-kipas-angin-umum-boshing-atau-as-ukuran-8mm,False,0,False,False,False,28355459,Kipas Angin,https://www.tokopedia.com/hawnapart/etalase/kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",17,0,19,17,19,1791,8,1,4.9,Housing Cover Dinamo Kipas Angin Umum Boshing atau As Ukuran 8mm,17000,IDR,True,10,False,False
cover-tv-sarung-elastis-layar-monitor-tv-24-50-inci-03-max-24,2022-05-01T00:12:09+07:00,3720892125,2362782,Papamama Home Living,1,2,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/papamamahomeliving/cover-tv-sarung-elastis-layar-monitor-tv-24-50-inci-03-max-24,False,0,False,False,False,17552601,Sarung Bantal,https://www.tokopedia.com/papamamahomeliving/etalase/sarung-bantal,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",32,0,43,33,40+,1741,21,2,4.7,"Cover TV - Sarung Elastis Layar Monitor TV 24 - 50 inci - 03, Max 24",84000,IDR,True,2,True,False
grill-fan-ukuran-8cm-9cm-12cm-grill-kipas-tutup-kipas-jaring-kipas-9cm-fba1b,2023-06-08T20:59:22+07:00,10014168632,6055493,JAYA SENTOSA!,1,9976,32,GRAM,NEW,ACTIVE,https://www.tokopedia.com/jaya-sentosa-/grill-fan-ukuran-8cm-9cm-12cm-grill-kipas-tutup-kipas-jaring-kipas-9cm-fba1b,False,0,False,False,False,34700612,GRILL FAN,https://www.tokopedia.com/jaya-sentosa-/etalase/grill-fan,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",21,0,101,22,100+,175,10,0,4.9,GRILL FAN UKURAN 8cm 9cm 12cm GRILL KIPAS TUTUP KIPAS JARING KIPAS - 9cm,3400,IDR,True,9976,True,True
cover-pelindung-plastik-spiner-cover-kipas-radiator-mesin-motor-beat-s-hitam-e84b3,2023-09-20T07:33:36+07:00,11639248356,6497704,Lionel Speedshop,1,1000,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lionelspeedshop/cover-pelindung-plastik-spiner-cover-kipas-radiator-mesin-motor-beat-s-hitam-e84b3,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,268,0,0,0.0,Cover Pelindung Plastik Spiner cover Kipas Radiator Mesin Motor beat s - Hitam,32500,IDR,True,1000,True,False
diskon-benson-hedges-special-filter,2023-08-27T02:19:46+07:00,11374310149,16080517,bakaranshop,1,9,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-benson-hedges-special-filter,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,29,0,0,0.0,Diskon Benson & Hedges Special Filter,731000,IDR,True,9,False,False
ram-cover-grill-besi-pelindung-penutup-tutup-kipas-fan-9cm-9-cm-9x9,2019-05-06T17:37:53+07:00,465249385,3044950,DR ELEKTRONIK DEPOK,1,99975,10,GRAM,NEW,ACTIVE,https://www.tokopedia.com/elektronikdr/ram-cover-grill-besi-pelindung-penutup-tutup-kipas-fan-9cm-9-cm-9x9,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",41,0,219,44,100+,2987,27,1,5.0,Ram Cover Grill Besi Pelindung Penutup tutup Kipas Fan 9cm 9 cm 9x9,3750,IDR,True,99975,False,True
fan-filter-plastik-12-x-12cm-4-inch-cover-kipas-plastik-kotak,2021-03-22T01:48:57+07:00,1691370169,119587,Warunglistrik,1,404,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/warunglistrik/fan-filter-plastik-12-x-12cm-4-inch-cover-kipas-plastik-kotak,False,0,False,False,False,304626,Elektronik,https://www.tokopedia.com/warunglistrik/etalase/elektronik,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",35,0,96,36,90+,1707,12,0,5.0,FAN FILTER PLASTIK 12 x 12cm / 4 INCH COVER KIPAS PLASTIK KOTAK,59500,IDR,True,404,False,False
unik-cermin-aesthetic-replika-skateboard-berkualitas,2023-07-02T18:52:40+07:00,10495039554,12984729,luqyanaa,1,9,3000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/luqyanaa/unik-cermin-aesthetic-replika-skateboard-berkualitas,False,0,False,False,False,30769838,olahraga,https://www.tokopedia.com/luqyanaa/etalase/olahraga,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,1,0,0,,94,0,0,0.0,Unik CERMIN AESTHETIC REPLIKA SKATEBOARD Berkualitas,273000,IDR,True,9,False,False
diskon-1kg-tembakau-magnum,2023-08-27T02:19:03+07:00,11374297254,16080517,bakaranshop,1,99989,1100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-1kg-tembakau-magnum,False,0,False,False,False,0,,,4398,Produk Dewasa Lainnya,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,True,False,0,"['715', '2496', '4398']","['Kesehatan', 'Produk Dewasa', 'Produk Dewasa Lainnya']","['https://www.tokopedia.com/p/kesehatan', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya']",0,0,0,0,,34,0,0,0.0,Diskon 1Kg Tembakau Magnum,211000,IDR,True,99989,False,False
jaring-kipas-angin-besi-jaring-pengaman-cover-kipas-angin-besi-18-inch-belakang,2021-07-20T23:30:10+07:00,2013002850,9908332,Cahaya Terang 2,1,45,5000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/cahaya-terang-2/jaring-kipas-angin-besi-jaring-pengaman-cover-kipas-angin-besi-18-inch-belakang,False,0,False,False,False,27500579,kipas angin,https://www.tokopedia.com/cahaya-terang-2/etalase/kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",13,0,23,15,23,3122,9,0,4.6,Jaring Kipas Angin Besi/Jaring Pengaman Cover Kipas Angin Besi 18 inch - Belakang,49900,IDR,True,45,True,True
blower-kipas-angin-usb-utk-kostum-badut-inflatable-balon-angin-fan,2019-09-01T21:23:10+07:00,548286457,2295315,KARUNIA KOSTUM &amp; TOYS,1,919,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/karuniakostum/blower-kipas-angin-usb-utk-kostum-badut-inflatable-balon-angin-fan,False,0,False,False,False,9416910,"KOSTUM ANGIN, BADUT, KARAKTER, PESTA, ULTAH AKSESORIS",https://www.tokopedia.com/karuniakostum/etalase/kostum-angin-badut-karakter-pesta-ultah-aksesoris,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",68,3,91,79,90+,816,34,4,4.9,BLOWER KIPAS ANGIN USB UTK KOSTUM BADUT INFLATABLE BALON ANGIN FAN,65000,IDR,True,919,False,True
fan-kuping-sanrio-kipas-angin-portable-kipas-angin-sanrio-portable-fan-pompompurin-fa609,2023-07-04T17:43:55+07:00,10518483483,711997,agen-sakimyo,1,2,125,GRAM,NEW,ACTIVE,https://www.tokopedia.com/agen-sakimyo/fan-kuping-sanrio-kipas-angin-portable-kipas-angin-sanrio-portable-fan-pompompurin-fa609,False,0,False,False,False,33614595,LAIN-LAIN,https://www.tokopedia.com/agen-sakimyo/etalase/lain-lain,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,1,1,1,50,1,0,5.0,FAN KUPING SANRIO KIPAS ANGIN PORTABLE KIPAS ANGIN SANRIO PORTABLE FAN - POMPOMPURIN,39900,IDR,True,2,True,True
miliki-tembakau-jayana-mild-kualitas-premium-1-kg,2023-08-27T02:20:23+07:00,11374321182,16080517,bakaranshop,1,97,1000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-tembakau-jayana-mild-kualitas-premium-1-kg,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,21,0,0,0.0,Miliki Tembakau Jayana Mild Kualitas Premium 1 Kg,226000,IDR,True,97,False,False
spesial-tembakau-mars-brand-marsbrand-super-1-pak,2023-08-27T02:12:58+07:00,11374193447,16080517,bakaranshop,1,9515,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-tembakau-mars-brand-marsbrand-super-1-pak,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,65,0,0,0.0,Spesial Tembakau Mars Brand Marsbrand Super 1 Pak,132000,IDR,True,9515,False,False
kipas-polos-kipas-tangan-kipas-tari-besar-ungu-58c33,2023-10-18T22:01:39+07:00,11873792877,12560465,SUPERGORUHAM,1,27,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/supergo/kipas-polos-kipas-tangan-kipas-tari-besar-ungu-58c33,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,2,1,2,48,0,0,0.0,Kipas Polos - Kipas Tangan - Kipas Tari Besar - Ungu,18000,IDR,True,27,True,True
diskon-cerutu-wismilak-premium-cigar-robusto,2023-08-27T02:13:49+07:00,11374206107,16080517,bakaranshop,1,99,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-cerutu-wismilak-premium-cigar-robusto,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,81,0,0,0.0,Diskon Cerutu Wismilak Premium Cigar-Robusto,164000,IDR,True,99,False,False
roket-kipas-angin-mini-portable-karakter-astronaut-cute-fan-kipas-biru-muda,2022-08-11T17:51:58+07:00,5358699885,9285287,Nano Care Indonesia,1,38,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/nanocareindonesia/roket-kipas-angin-mini-portable-karakter-astronaut-cute-fan-kipas-biru-muda,False,0,False,False,False,32257123,Mainan Anak,https://www.tokopedia.com/nanocareindonesia/etalase/mainan-anak,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",24,0,28,25,28,2361,16,1,4.9,"Roket Kipas Angin Mini Portable Karakter Astronaut Cute Fan - KIPAS, Biru Muda",55000,IDR,True,38,True,True
sarung-penutup-kipas-angin-cover-kelambu-motif-penutup-fan-hello-bunny,2021-12-12T08:48:51+07:00,2536347373,889676,BABYKU WHOLESALER,1,13,30,GRAM,NEW,ACTIVE,https://www.tokopedia.com/babykuwholesaler/sarung-penutup-kipas-angin-cover-kelambu-motif-penutup-fan-hello-bunny,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",181,0,292,181,250+,6469,78,9,4.9,Sarung penutup kipas angin / Cover kelambu motif penutup fan - Hello bunny,17600,IDR,True,13,True,False
