alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,productId,shopId
terjangkau-rokok-dji-sam-soe-magnum-filter-12-batang-slop,2023-08-27T02:17:02+07:00,,,bakaranshop,1,10,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-rokok-dji-sam-soe-magnum-filter-12-batang-slop,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,16,0,0,0.0,Terjangkau Rokok Dji Sam Soe Magnum Filter 12 Batang [Slop],374000,IDR,True,10,False,False,11374261190.0,16080517.0
terjangkau-gudang-garam-filter-isi-12-1-slop-20-bungkus,2023-08-27T02:20:11+07:00,,,bakaranshop,1,82,400,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-gudang-garam-filter-isi-12-1-slop-20-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,Terjangkau Gudang Garam Filter Isi 12 1 Slop (20 Bungkus),752000,IDR,True,82,False,False,11374317909.0,16080517.0
miliki-rokok-gudang-garam-surya-16-batang-1-slop-isi-10-bungkus,2023-08-27T02:12:54+07:00,,,bakaranshop,1,20,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-rokok-gudang-garam-surya-16-batang-1-slop-isi-10-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,31,0,0,0.0,Miliki Rokok Gudang Garam Surya 16 Batang 1 Slop Isi 10 Bungkus,496000,IDR,True,20,False,False,11374192551.0,16080517.0
spesial-cohiba-siglo-vi-tubos-cohiba-siglo-6-tubos-1-pack-of-3,2023-08-27T02:20:21+07:00,,,bakaranshop,1,5,1,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-cohiba-siglo-vi-tubos-cohiba-siglo-6-tubos-1-pack-of-3,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,16,0,0,0.0,Spesial Cohiba Siglo Vi Tubos / Cohiba Siglo 6 Tubos ( 1 Pack Of 3,3688000,IDR,True,5,False,False,11374320615.0,16080517.0
diskon-cohiba-cigar-cutter-triple-3-blades-stainless-steel-scissors,2023-08-27T02:21:50+07:00,,,bakaranshop,1,12,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-cohiba-cigar-cutter-triple-3-blades-stainless-steel-scissors,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Diskon Cohiba Cigar Cutter Triple 3 Blades Stainless Steel Scissors,426000,IDR,True,12,False,False,11374347564.0,16080517.0
miliki-rokok-dji-sam-soe-super-premium-refil-12-slop,2023-08-27T02:12:42+07:00,,,bakaranshop,1,405,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-rokok-dji-sam-soe-super-premium-refil-12-slop,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,26,0,0,0.0,Miliki Rokok Dji Sam Soe Super Premium (Refil) 12 - Slop,304000,IDR,True,405,False,False,11374189617.0,16080517.0
miliki-rokok-magnum-mild-blue-16,2023-08-27T02:21:06+07:00,,,bakaranshop,1,10,280,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-rokok-magnum-mild-blue-16,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,6,0,0,0.0,Miliki Rokok Magnum Mild Blue 16,463000,IDR,True,10,False,False,11374334092.0,16080517.0
pohon-natal-1-2-meter-1-meter-1-2-m-120-cm-4ft-jarum-pinus-polos-dengan-lampu-9e495,2023-11-27T18:14:01+07:00,,,endahranni,1,1000,5000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-1-2-meter-1-meter-1-2-m-120-cm-4ft-jarum-pinus-polos-dengan-lampu-9e495,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,"Pohon Natal 1,2 Meter 1 Meter / 1.2 M / 120 Cm / 4Ft Jarum Pinus Polos - DENGAN LAMPU",1134000,IDR,True,1000,True,False,12215367906.0,14403813.0
dekorasi-natal-bintang-lampu-led-kuning-warm-white-terlaris-rgb-4-warna-c6946,2023-11-27T18:09:12+07:00,,,endahranni,1,22,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/dekorasi-natal-bintang-lampu-led-kuning-warm-white-terlaris-rgb-4-warna-c6946,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Dekorasi Natal Bintang Lampu Led Kuning / Warm White Terlaris - RGB (4 Warna),136000,IDR,True,22,True,False,12215329440.0,14403813.0
jual-pohon-natal-tipe-snow-white-pine-tree-ukuran-90cm-terlaris-snow-white-pine-ae786,2023-11-27T18:10:33+07:00,,,endahranni,1,996,5000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/jual-pohon-natal-tipe-snow-white-pine-tree-ukuran-90cm-terlaris-snow-white-pine-ae786,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Jual Pohon Natal Tipe Snow White Pine Tree Ukuran 90Cm Terlaris - SNOW WHITE PINE,574500,IDR,True,996,True,False,12215341329.0,14403813.0
pohon-natal-mini-premium-tinggi-60cm-2-feet-daun-pinus-pine-snow-white-pine-d91fa,2023-11-27T18:10:32+07:00,,,endahranni,1,109,3000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-mini-premium-tinggi-60cm-2-feet-daun-pinus-pine-snow-white-pine-d91fa,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Mini Premium Tinggi 60Cm / 2 Feet Daun Pinus Pine - Snow White Pine,306000,IDR,True,109,True,False,12215341110.0,14403813.0
pohon-natal-premium-1-5-meter-1-5-5ft-snow-white-pine-christmas-tree-pohon-lampu-9fd2d,2023-11-27T18:12:12+07:00,,,endahranni,1,122,7000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-premium-1-5-meter-1-5-5ft-snow-white-pine-christmas-tree-pohon-lampu-9fd2d,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,"Pohon Natal Premium 1,5 Meter 1.5 / 5Ft Snow White Pine Christmas Tree - Pohon & Lampu",1790000,IDR,True,122,True,False,12215354490.0,14403813.0
pucuk-pohon-natal-hiasan-top-bintang-glitter-27-x-18cm-merah-e3072,2023-11-27T18:10:33+07:00,,,endahranni,1,6,900,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pucuk-pohon-natal-hiasan-top-bintang-glitter-27-x-18cm-merah-e3072,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pucuk Pohon Natal /Hiasan Top Bintang /Glitter 27 X 18Cm - Merah,107000,IDR,True,6,True,False,12215341340.0,14403813.0
pohon-natal-1-5m-1-8m-2-1m-free-hiasan-seadanya-1-8-m-89632,2023-11-27T18:13:58+07:00,,,endahranni,1,48,4000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-1-5m-1-8m-2-1m-free-hiasan-seadanya-1-8-m-89632,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal 1.5M /1.8M / 2.1M [ Free Hiasan Seadanya] - 1.8 M,637000,IDR,True,48,True,False,12215367573.0,14403813.0
pohon-natal-tinggi-3-m-meter-10-ft-feet-premium-jarum-pinus-salju-snow-polos-2c180,2023-11-27T18:14:02+07:00,,,endahranni,1,96,42000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-tinggi-3-m-meter-10-ft-feet-premium-jarum-pinus-salju-snow-polos-2c180,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Tinggi 3 M Meter 10 Ft Feet Premium Jarum Pinus Salju Snow - POLOS,8750000,IDR,True,96,True,False,12215367949.0,14403813.0
pohon-natal-premium-2-meter-2-1m-210cm-7-ft-7ft-alaska-rainbow-pine-mix-drop-pine-ffb3b,2023-11-27T18:10:37+07:00,,,endahranni,1,962,20000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-premium-2-meter-2-1m-210cm-7-ft-7ft-alaska-rainbow-pine-mix-drop-pine-ffb3b,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Premium 2 Meter 2.1M 210Cm 7 Ft 7Ft Alaska Rainbow Pine - Mix Drop Pine,2877000,IDR,True,962,True,False,12215341995.0,14403813.0
pohon-natal-berkualitas-tipe-alaska-ranbow-fir-tree-uk-5ft-1-5mtr-slim-snow-drop-0dfe3,2023-11-27T18:13:52+07:00,,,endahranni,1,200,14000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-berkualitas-tipe-alaska-ranbow-fir-tree-uk-5ft-1-5mtr-slim-snow-drop-0dfe3,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Berkualitas Tipe Alaska Ranbow Fir Tree Uk 5Ft/ 1.5Mtr - SLIM SNOW DROP,2445000,IDR,True,200,True,False,12215366677.0,14403813.0
pohon-natal-berkualitas-ukuran-1-5-meter-150cm-5ft-alaska-rainbow-fir-slim-snow-drop-b6776,2023-11-27T18:12:22+07:00,,,endahranni,1,999,15000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-berkualitas-ukuran-1-5-meter-150cm-5ft-alaska-rainbow-fir-slim-snow-drop-b6776,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Berkualitas Ukuran 1.5 Meter 150Cm 5Ft Alaska Rainbow Fir - Slim Snow Drop,2509000,IDR,True,999,True,False,12215355899.0,14403813.0
best-seller-pohon-natal-premium-snow-white-pine-tree-7ft-2-meter-7-ft-pohon-lampu-dfd24,2023-11-27T18:12:19+07:00,,,endahranni,1,161,15000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/best-seller-pohon-natal-premium-snow-white-pine-tree-7ft-2-meter-7-ft-pohon-lampu-dfd24,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Best Seller Pohon Natal Premium Snow White Pine Tree 7Ft 2 Meter 7 Ft - Pohon & Lampu,3794000,IDR,True,161,True,False,12215355394.0,14403813.0
pohon-natal-1-meter-1-2m-120cm-4ft-alaska-rainbow-fir-christmas-tree-pohon-lampu-ecc33,2023-11-27T18:10:37+07:00,,,endahranni,1,112,11000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-1-meter-1-2m-120cm-4ft-alaska-rainbow-fir-christmas-tree-pohon-lampu-ecc33,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal 1 Meter / 1.2M 120Cm 4Ft Alaska Rainbow Fir Christmas Tree - Pohon & Lampu,1863000,IDR,True,112,True,False,12215341985.0,14403813.0
pohon-natal-berkualitas-snow-white-pine-tree-4ft-120cm-terlaris-pohon-lampu-2c65e,2023-11-27T18:12:16+07:00,,,endahranni,1,49,5000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-berkualitas-snow-white-pine-tree-4ft-120cm-terlaris-pohon-lampu-2c65e,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Berkualitas Snow White Pine Tree 4Ft/ 120Cm Terlaris - POHON+LAMPU,1134000,IDR,True,49,True,False,12215354980.0,14403813.0
pohon-natal-jarum-1-m-1-2-meter-4ft-120cm-snow-white-pine-snow-white-42c92,2023-11-27T18:12:11+07:00,,,endahranni,1,92,5000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-jarum-1-m-1-2-meter-4ft-120cm-snow-white-pine-snow-white-42c92,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,"Pohon Natal Jarum 1 M 1,2 Meter 4Ft/120Cm Snow White Pine - SNOW WHITE",963000,IDR,True,92,True,False,12215354235.0,14403813.0
alas-pohon-natal-bahan-plush-lembut-untuk-dekorasi-pesta-terlaris-p-bulu-1cm-90cm-374fa,2023-11-27T18:12:11+07:00,,,endahranni,1,89,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/alas-pohon-natal-bahan-plush-lembut-untuk-dekorasi-pesta-terlaris-p-bulu-1cm-90cm-374fa,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Alas Pohon Natal Bahan Plush Lembut Untuk Dekorasi Pesta Terlaris - P.Bulu 1CM/90CM,225860,IDR,True,89,True,False,12215354303.0,14403813.0
pohon-natal-premium-tinggi-1-8-meter-180-cm-6-feet-daun-pinus-pine-snow-white-pine-90821,2023-11-27T18:13:58+07:00,,,endahranni,1,117,11000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-premium-tinggi-1-8-meter-180-cm-6-feet-daun-pinus-pine-snow-white-pine-90821,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,"Pohon Natal Premium Tinggi 1,8 Meter 180 Cm / 6 Feet Daun Pinus Pine - Snow White Pine",2694000,IDR,True,117,True,False,12215367563.0,14403813.0
pohon-natal-murah-tinggi-1-8-meter-180cm-6-feet-jarum-pinus-premium-natural-pine-feff3,2023-11-27T18:14:03+07:00,,,endahranni,1,108,18000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-murah-tinggi-1-8-meter-180cm-6-feet-jarum-pinus-premium-natural-pine-feff3,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Murah Tinggi 1.8 Meter 180Cm 6 Feet Jarum Pinus Premium - Natural Pine,2688000,IDR,True,108,True,False,12215368094.0,14403813.0
pohon-natal-mini-murah-daun-pinus-hijau-tinggi-60cm-2-feet-2ft-jd1688-snow-white-pine-2ad01,2023-11-27T18:13:59+07:00,,,endahranni,1,95,3000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/pohon-natal-mini-murah-daun-pinus-hijau-tinggi-60cm-2-feet-2ft-jd1688-snow-white-pine-2ad01,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,Pohon Natal Mini Murah Daun Pinus Hijau Tinggi 60Cm 2 Feet 2Ft Jd1688 - Snow White Pine,317000,IDR,True,95,True,False,12215367654.0,14403813.0
best-seller-pohon-natal-salju-1-8-meter-6ft-alaska-rainbow-pine-tree-pohon-lampu-3256d,2023-11-27T18:12:18+07:00,,,endahranni,1,179,11000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/endahra-1/best-seller-pohon-natal-salju-1-8-meter-6ft-alaska-rainbow-pine-tree-pohon-lampu-3256d,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,0,0,0,0.0,"Best Seller Pohon Natal Salju 1,8 Meter / 6Ft Alaska Rainbow Pine Tree - Pohon & Lampu",3289000,IDR,True,179,True,False,12215355285.0,14403813.0
